date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:52:55	292/292	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Mar%202021%2005:50:15%20GMT	https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/cross.png	C:/Users/muhammad%20tanveer/OneDrive/Desktop/travel%20agency/p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/cross.png	(from https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/css/style-freedom.css)
15:52:55	701979/701979	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Mar%202021%2005:50:15%20GMT	https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/ba1.jpg	C:/Users/muhammad%20tanveer/OneDrive/Desktop/travel%20agency/p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/ba1.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/css/style-freedom.css)
15:52:55	368114/368114	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Mar%202021%2005:50:15%20GMT	https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/ba2.jpg	C:/Users/muhammad%20tanveer/OneDrive/Desktop/travel%20agency/p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/ba2.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/css/style-freedom.css)
15:52:55	374480/374480	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Mar%202021%2005:50:15%20GMT	https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/ba3.jpg	C:/Users/muhammad%20tanveer/OneDrive/Desktop/travel%20agency/p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/ba3.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/css/style-freedom.css)
15:52:55	235247/235247	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Mar%202021%2005:50:15%20GMT	https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/ba4.jpg	C:/Users/muhammad%20tanveer/OneDrive/Desktop/travel%20agency/p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/ba4.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/css/style-freedom.css)
15:52:56	288/288	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Mar%202021%2005:50:15%20GMT	https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/down.png	C:/Users/muhammad%20tanveer/OneDrive/Desktop/travel%20agency/p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/down.png	(from https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/css/style-freedom.css)
15:52:56	370124/370124	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Mar%202021%2005:50:15%20GMT	https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/bg1.jpg	C:/Users/muhammad%20tanveer/OneDrive/Desktop/travel%20agency/p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/bg1.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/css/style-freedom.css)
15:52:57	231892/231892	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Mar%202021%2005:50:15%20GMT	https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/ab-inner.jpg	C:/Users/muhammad%20tanveer/OneDrive/Desktop/travel%20agency/p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/ab-inner.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/css/style-freedom.css)
15:52:58	330690/330690	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Mar%202021%2005:50:15%20GMT	https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/inner2.jpg	C:/Users/muhammad%20tanveer/OneDrive/Desktop/travel%20agency/p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/inner2.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/css/style-freedom.css)
15:52:58	335608/335608	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Mar%202021%2005:50:15%20GMT	https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/inner.jpg	C:/Users/muhammad%20tanveer/OneDrive/Desktop/travel%20agency/p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/inner.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/css/style-freedom.css)
15:52:59	38380/38380	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Mar%202021%2005:50:15%20GMT	https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/about1.jpg	C:/Users/muhammad%20tanveer/OneDrive/Desktop/travel%20agency/p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/about1.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/css/style-freedom.css)
15:53:00	51031/51031	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Mar%202021%2005:50:15%20GMT	https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/about2.jpg	C:/Users/muhammad%20tanveer/OneDrive/Desktop/travel%20agency/p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/about2.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/css/style-freedom.css)
15:53:01	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2012%20Mar%202021%2005:50:15%20GMT	https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Users/muhammad%20tanveer/OneDrive/Desktop/travel%20agency/p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/fonts/fontawesome-webfont3e6e.eot	(from https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/css/style-freedom.css)
15:53:02	165742/165742	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2012%20Mar%202021%2005:50:15%20GMT	https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/fonts/fontawesome-webfont.eot?	C:/Users/muhammad%20tanveer/OneDrive/Desktop/travel%20agency/p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/fonts/fontawesome-webfontd41d.eot	(from https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/css/style-freedom.css)
15:53:03	77160/77160	---M--	200	added ('OK')	font/woff2	date:Fri,%2012%20Mar%202021%2005:50:15%20GMT	https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Users/muhammad%20tanveer/OneDrive/Desktop/travel%20agency/p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/fonts/fontawesome-webfont3e6e.woff2	(from https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/css/style-freedom.css)
15:53:03	98024/98024	---M--	200	added ('OK')	font/woff	date:Fri,%2012%20Mar%202021%2005:50:15%20GMT	https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Users/muhammad%20tanveer/OneDrive/Desktop/travel%20agency/p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/fonts/fontawesome-webfont3e6e.woff	(from https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/css/style-freedom.css)
15:53:04	165548/165548	---MCZ	200	added ('OK')	font/ttf	date:Fri,%2012%20Mar%202021%2005:50:15%20GMT	https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Users/muhammad%20tanveer/OneDrive/Desktop/travel%20agency/p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/fonts/fontawesome-webfont3e6e.ttf	(from https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/css/style-freedom.css)
15:53:05	444379/444379	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2012%20Mar%202021%2005:50:15%20GMT	https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Users/muhammad%20tanveer/OneDrive/Desktop/travel%20agency/p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/fonts/fontawesome-webfont3e6e.svg	(from https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/css/style-freedom.css)
15:53:06	60957/60957	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Mar%202021%2005:50:15%20GMT	https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/about3.jpg	C:/Users/muhammad%20tanveer/OneDrive/Desktop/travel%20agency/p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/about3.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/about.html)
15:53:07	592/592	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Mar%202021%2005:50:15%20GMT	https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/check1.png	C:/Users/muhammad%20tanveer/OneDrive/Desktop/travel%20agency/p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/check1.png	(from https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/services.html)
15:53:08	621/621	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Mar%202021%2005:50:15%20GMT	https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/check2.png	C:/Users/muhammad%20tanveer/OneDrive/Desktop/travel%20agency/p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/check2.png	(from https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/services.html)
15:53:10	657/657	---M--	200	added ('OK')	image/png	date:Fri,%2012%20Mar%202021%2005:50:15%20GMT	https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/check3.png	C:/Users/muhammad%20tanveer/OneDrive/Desktop/travel%20agency/p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/check3.png	(from https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/services.html)
15:53:12	255973/255973	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Mar%202021%2005:50:15%20GMT	https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/gallery2.jpg	C:/Users/muhammad%20tanveer/OneDrive/Desktop/travel%20agency/p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/gallery2.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/gallery.html)
15:53:13	140740/140740	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Mar%202021%2005:50:15%20GMT	https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/gallery1.jpg	C:/Users/muhammad%20tanveer/OneDrive/Desktop/travel%20agency/p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/gallery1.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/gallery.html)
15:53:14	181493/181493	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Mar%202021%2005:50:15%20GMT	https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/gallery3.jpg	C:/Users/muhammad%20tanveer/OneDrive/Desktop/travel%20agency/p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/gallery3.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/gallery.html)
15:53:15	29463/29463	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Mar%202021%2005:50:15%20GMT	https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/team5.jpg	C:/Users/muhammad%20tanveer/OneDrive/Desktop/travel%20agency/p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/team5.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/team.html)
15:53:16	29439/29439	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Mar%202021%2005:50:15%20GMT	https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/team6.jpg	C:/Users/muhammad%20tanveer/OneDrive/Desktop/travel%20agency/p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/team6.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/team.html)
15:53:17	20849/20849	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Mar%202021%2005:50:15%20GMT	https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/team7.jpg	C:/Users/muhammad%20tanveer/OneDrive/Desktop/travel%20agency/p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/team7.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/team.html)
15:53:18	19250/19250	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Mar%202021%2005:50:15%20GMT	https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/team8.jpg	C:/Users/muhammad%20tanveer/OneDrive/Desktop/travel%20agency/p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/team8.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/team.html)
15:53:20	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%2267a238e4-4d7%22	https://p.w3layouts.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	C:/Users/muhammad%20tanveer/OneDrive/Desktop/travel%20agency/p.w3layouts.com/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/team-single.html)
15:53:22	8798/8798	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Mar%202021%2005:50:15%20GMT	https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/search1.jpg	C:/Users/muhammad%20tanveer/OneDrive/Desktop/travel%20agency/p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/search1.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/search-results.html)
15:53:23	9615/9615	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Mar%202021%2005:50:15%20GMT	https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/search2.jpg	C:/Users/muhammad%20tanveer/OneDrive/Desktop/travel%20agency/p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/search2.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/search-results.html)
15:53:24	10246/10246	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Mar%202021%2005:50:15%20GMT	https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/search3.jpg	C:/Users/muhammad%20tanveer/OneDrive/Desktop/travel%20agency/p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/search3.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/search-results.html)
15:53:26	82797/82797	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Mar%202021%2005:50:15%20GMT	https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/single.jpg	C:/Users/muhammad%20tanveer/OneDrive/Desktop/travel%20agency/p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/single.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/single.html)
15:53:27	193965/193965	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Mar%202021%2005:50:15%20GMT	https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/single2.jpg	C:/Users/muhammad%20tanveer/OneDrive/Desktop/travel%20agency/p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/single2.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/single.html)
15:53:28	47792/47792	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Mar%202021%2005:50:15%20GMT	https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/port1.jpg	C:/Users/muhammad%20tanveer/OneDrive/Desktop/travel%20agency/p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/port1.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/portfolio.html)
15:53:29	61631/61631	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Mar%202021%2005:50:15%20GMT	https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/port2.jpg	C:/Users/muhammad%20tanveer/OneDrive/Desktop/travel%20agency/p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/port2.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/portfolio.html)
15:53:29	45074/45074	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Mar%202021%2005:50:15%20GMT	https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/port3.jpg	C:/Users/muhammad%20tanveer/OneDrive/Desktop/travel%20agency/p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/port3.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/portfolio.html)
15:53:29	56513/56513	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Mar%202021%2005:50:15%20GMT	https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/port4.jpg	C:/Users/muhammad%20tanveer/OneDrive/Desktop/travel%20agency/p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/port4.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/portfolio.html)
15:53:31	67212/67212	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Mar%202021%2005:50:15%20GMT	https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/port5.jpg	C:/Users/muhammad%20tanveer/OneDrive/Desktop/travel%20agency/p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/port5.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/portfolio.html)
15:53:32	105147/105147	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Mar%202021%2005:50:15%20GMT	https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/ports.jpg	C:/Users/muhammad%20tanveer/OneDrive/Desktop/travel%20agency/p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/ports.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/portfolio-single.html)
15:53:33	49417/49417	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Mar%202021%2005:50:15%20GMT	https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/blog1.jpg	C:/Users/muhammad%20tanveer/OneDrive/Desktop/travel%20agency/p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/blog1.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/blog.html)
15:53:33	45436/45436	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Mar%202021%2005:50:15%20GMT	https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/blog2.jpg	C:/Users/muhammad%20tanveer/OneDrive/Desktop/travel%20agency/p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/blog2.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/blog.html)
15:53:33	98780/98780	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Mar%202021%2005:50:15%20GMT	https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/blog3.jpg	C:/Users/muhammad%20tanveer/OneDrive/Desktop/travel%20agency/p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/blog3.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/blog.html)
15:53:34	47066/47066	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Mar%202021%2005:50:15%20GMT	https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/blog4.jpg	C:/Users/muhammad%20tanveer/OneDrive/Desktop/travel%20agency/p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/blog4.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/blog.html)
15:53:35	62932/62932	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Mar%202021%2005:50:15%20GMT	https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/blog5.jpg	C:/Users/muhammad%20tanveer/OneDrive/Desktop/travel%20agency/p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/blog5.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/blog.html)
15:53:35	94634/94634	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Mar%202021%2005:50:15%20GMT	https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/blog6.jpg	C:/Users/muhammad%20tanveer/OneDrive/Desktop/travel%20agency/p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/blog6.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/blog.html)
15:53:36	362167/362167	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Mar%202021%2005:50:15%20GMT	https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/bsingle.jpg	C:/Users/muhammad%20tanveer/OneDrive/Desktop/travel%20agency/p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/bsingle.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/blog-single.html)
15:53:37	4053/4053	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Mar%202021%2005:50:15%20GMT	https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/testi5.jpg	C:/Users/muhammad%20tanveer/OneDrive/Desktop/travel%20agency/p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/assets/images/testi5.jpg	(from https://p.w3layouts.com/demosWTR/Freedom/12-03-2021/travelling-freedom-demo_Free/552200862/web/blog-single.html)
